Orthogroup,tmp
OG0003522,NP_731790
OG0003523,NP_524343
OG0003524,NP_650279
OG0003525,NP_477331
OG0003526,NP_001262533
OG0003527,NP_731803
OG0003528,NP_650283
OG0003529,NP_650284
OG0003530,NP_650285
OG0003531,NP_650288
OG0003532,NP_650289
OG0003533,NP_650293
OG0003534,NP_650320
OG0003535,NP_650322
OG0003536,NP_650553
OG0003537,NP_650552
OG0003538,NP_001036720
OG0003539,NP_477442
OG0003540,NP_001138060
OG0003541,NP_650547
OG0003542,NP_001036717
OG0003543,NP_001262638
OG0003544,NP_650544
OG0003545,NP_650543
OG0003546,NP_650542
OG0003547,NP_524380
OG0003548,NP_732137
OG0003549,NP_650540
OG0003550,NP_732136
OG0003551,NP_001247140
OG0003552,NP_650539
OG0003553,NP_650538
OG0003554,NP_732133
OG0003555,NP_650536
OG0003556,NP_477445
OG0003557,NP_732131
OG0003558,NP_650534
OG0003559,NP_652611
OG0003560,NP_524987
OG0003561,NP_536747
OG0003562,NP_001262624
OG0003563,NP_650530
OG0003564,NP_650529
OG0003565,NP_524996
OG0003566,NP_524994
OG0003567,NP_536744
OG0003568,NP_732119
OG0003569,NP_650528
OG0003570,NP_524378
OG0003571,NP_524377
OG0003572,NP_650527
OG0003573,NP_650526
OG0003574,NP_001097812
OG0003575,NP_001287359
OG0003576,NP_650524
OG0003577,NP_650523
OG0003578,NP_476709
OG0003579,NP_732113
OG0003580,NP_732109
OG0003581,NP_650522
OG0003582,NP_650521
OG0003583,NP_001247129
OG0003584,NP_650520
OG0003585,NP_524751
OG0003586,NP_001303466
OG0003587,NP_650518
OG0003588,NP_476685
OG0003589,NP_650516
OG0003590,NP_732100
OG0003591,NP_732097
OG0003592,NP_524373
OG0003593,NP_524372
OG0003594,NP_732096
OG0003595,NP_650514
OG0003596,NP_001356918
OG0003597,NP_524370
OG0003598,NP_001097810
OG0003599,NP_732085
OG0003600,NP_650508
OG0003601,NP_524369
OG0003602,NP_650505
OG0003603,NP_650504
OG0003604,NP_650503
OG0003605,NP_732076
OG0003606,NP_650501
OG0003607,NP_476741
OG0003608,NP_650499
OG0003609,NP_524719
OG0003610,NP_732072
OG0003611,NP_650495
OG0003612,NP_650494
OG0003613,NP_650493
OG0003614,NP_650488
OG0003615,NP_650487
OG0003616,NP_650486
OG0003617,NP_650485
OG0003618,NP_650483
OG0003619,NP_650482
OG0003620,NP_650481
OG0003621,NP_001262610
OG0003622,NP_788681
OG0003623,NP_650472
OG0003624,NP_650471
OG0003625,NP_524368
OG0003626,NP_650470
OG0003627,NP_996218
OG0003628,NP_001097806
OG0003629,NP_732033
OG0003630,NP_732032
OG0003631,NP_001189227
OG0003632,NP_650459
OG0003633,NP_650458
OG0003634,NP_650457
OG0003635,NP_001097801
OG0003636,NP_732021
OG0003637,NP_650452
OG0003638,NP_650451
OG0003639,NP_650450
OG0003640,NP_732017
OG0003641,NP_650449
OG0003642,NP_477222
OG0003643,NP_650448
OG0003644,NP_524365
OG0003645,NP_650447
OG0003646,NP_524363
OG0003647,NP_524362
OG0003648,NP_650446
OG0003649,NP_001262595
OG0003650,NP_650445
OG0003651,NP_001138057
OG0003652,NP_732012
OG0003653,NP_650443
OG0003654,NP_001262588
OG0003655,NP_650441
OG0003656,NP_650440
OG0003657,NP_650439
OG0003658,NP_524358
OG0003659,NP_650438
OG0003660,NP_524357
OG0003661,NP_650437
OG0003662,NP_001097800
OG0003663,NP_001036712
OG0003664,NP_001097798
OG0003665,NP_524355
OG0003666,NP_650433
OG0003667,NP_731983
OG0003668,NP_650432
OG0003669,NP_650431
OG0003670,NP_650430
OG0003671,NP_650429
OG0003672,NP_650428
OG0003673,NP_001163614
OG0003674,NP_650425
OG0003675,NP_001036711
OG0003676,NP_650423
OG0003677,NP_731967
OG0003678,NP_650421
OG0003679,NP_650420
OG0003680,NP_650419
OG0003681,NP_731964
OG0003682,NP_001097796
OG0003683,NP_650414
OG0003684,NP_996215
OG0003685,NP_650409
OG0003686,NP_650408
OG0003687,NP_652010
OG0003688,NP_650407
OG0003689,NP_650406
OG0003690,NP_650405
OG0003691,NP_650402
OG0003692,NP_650401
OG0003693,NP_476848
OG0003694,NP_996214
OG0003695,NP_996213
OG0003696,NP_001097795
OG0003697,NP_731951
OG0003698,NP_650396
OG0003699,NP_650391
OG0003700,NP_650387
OG0003701,NP_001287329
OG0003702,NP_001262570
OG0003703,NP_650358
OG0003704,NP_650357
OG0003705,NP_731905
OG0003706,NP_476740
OG0003707,NP_650356
OG0003708,NP_001356916
OG0003709,NP_650354
OG0003710,NP_524350
OG0003711,NP_731899
OG0003712,NP_731898
OG0003713,NP_524349
OG0003714,NP_650353
OG0003715,NP_650352
OG0003716,NP_476769
OG0003717,NP_650351
OG0003718,NP_650348
OG0003719,NP_650346
OG0003720,NP_650345
OG0003721,NP_650344
OG0003722,NP_650343
OG0003723,NP_001262563
OG0003724,NP_650339
OG0003725,NP_476706
OG0003726,NP_476951
OG0003727,NP_650338
OG0003728,NP_001247091
OG0003729,NP_996208
OG0003730,NP_524348
OG0003731,NP_001303481
OG0003732,NP_001247089
OG0003733,NP_650333
OG0003734,NP_001097784
OG0003735,NP_650331
OG0003736,NP_650554
OG0003737,NP_650555
OG0003738,NP_477462
OG0003739,NP_001189234
OG0003740,NP_650561
OG0003741,NP_524381
OG0003742,NP_650562
OG0003743,NP_650563
OG0003744,NP_650569
OG0003745,NP_001097814
OG0003746,NP_650570
OG0003747,NP_650571
OG0003748,NP_650572
OG0003749,NP_650573
OG0003750,NP_536776
OG0003751,NP_536752
OG0003752,NP_732175
OG0003753,NP_732176
OG0003754,NP_524896
OG0003755,NP_650578
OG0003756,NP_650588
OG0003757,NP_650590
OG0003758,NP_650591
OG0003759,NP_650592
OG0003760,NP_001369021
OG0003761,NP_732199
OG0003762,NP_524382
OG0003763,NP_732202
OG0003764,NP_650596
OG0003765,NP_650599
OG0003766,NP_001138068
OG0003767,NP_732214
OG0003768,NP_650604
OG0003769,NP_650606
OG0003770,NP_650607
OG0003771,NP_650608
OG0003772,NP_650609
OG0003773,NP_650610
OG0003774,NP_001262662
OG0003775,NP_650613
OG0003776,NP_524384
OG0003777,NP_650616
OG0003778,NP_001262663
OG0003779,NP_524385
OG0003780,NP_001262665
OG0003781,NP_001097820
OG0003782,NP_650622
OG0003783,NP_650627
OG0003784,NP_001097824
OG0003785,NP_524386
OG0003786,NP_650628
OG0003787,NP_996226
OG0003788,NP_650631
OG0003789,NP_650632
OG0003790,NP_652040
OG0003791,NP_524654
OG0003792,NP_524387
OG0003793,NP_001262674
OG0003794,NP_524389
OG0003795,NP_650636
OG0003796,NP_650639
OG0003797,NP_732252
OG0003798,NP_650641
OG0003799,NP_001262675
OG0003800,NP_650643
OG0003801,NP_001262677
OG0003802,NP_650645
OG0003803,NP_650648
OG0003804,NP_524393
OG0003805,NP_650650
OG0003806,NP_650651
OG0003807,NP_650652
OG0003808,NP_001247156
OG0003809,NP_650655
OG0003810,NP_650656
OG0003811,NP_650661
OG0003812,NP_650662
OG0003813,NP_788686
OG0003814,NP_001247163
OG0003815,NP_001014632
OG0003816,NP_650672
OG0003817,NP_650673
OG0003818,NP_650674
OG0003819,NP_732286
OG0003820,NP_650675
OG0003821,NP_001262693
OG0003822,NP_650676
OG0003823,NP_650678
OG0003824,NP_524396
OG0003825,NP_001027191
OG0003826,NP_650680
OG0003827,NP_732295
OG0003828,NP_650682
OG0003829,NP_650686
OG0003830,NP_650687
OG0003831,NP_001262698
OG0003832,NP_650689
OG0003833,NP_650690
OG0003834,NP_650692
OG0003835,NP_650691
OG0003836,NP_650693
OG0003837,NP_650694
OG0003838,NP_650695
OG0003839,NP_650696
OG0003840,NP_477026
OG0003841,NP_650697
OG0003842,NP_732309
OG0003843,NP_650699
OG0003844,NP_001014636
OG0003845,NP_732316
OG0003846,NP_650701
OG0003847,NP_650702
OG0003848,NP_524728
OG0003849,NP_650703
OG0003850,NP_732338
OG0003851,NP_650724
OG0003852,NP_001356888
OG0003853,NP_650726
OG0003854,NP_001303449
OG0003855,NP_650735
OG0003856,NP_650733
OG0003857,NP_650734
OG0003858,NP_732361
OG0003859,NP_477453
OG0003860,NP_650738
OG0003861,NP_650739
OG0003862,NP_732364
OG0003863,NP_650740
OG0003864,NP_650741
OG0003865,NP_650742
OG0003866,NP_650743
OG0003867,NP_650744
OG0003868,NP_001014639
OG0003869,NP_001097830
OG0003870,NP_477004
OG0003871,NP_477138
OG0003872,NP_650748
OG0003873,NP_650749
OG0003874,NP_732373
OG0003875,NP_650751
OG0003876,NP_524860
OG0003877,NP_650752
OG0003878,NP_650753
OG0003879,NP_650755
OG0003880,NP_650756
OG0003881,NP_524398
OG0003882,NP_001097832
OG0003883,NP_650759
OG0003884,NP_732383
OG0003885,NP_650760
OG0003886,NP_001247185
OG0003887,NP_001247188
OG0003888,NP_650766
OG0003889,NP_524399
OG0003890,NP_650767
OG0003891,NP_732393
OG0003892,NP_650771
OG0003893,NP_650772
OG0003894,NP_650773
OG0003895,NP_650775
OG0003896,NP_650774
OG0003897,NP_650776
OG0003898,NP_650777
OG0003899,NP_650778
OG0003900,NP_524401
OG0003901,NP_650780
OG0003902,NP_524402
OG0003903,NP_650781
OG0003904,NP_650784
OG0003905,NP_650785
OG0003906,NP_650786
OG0003907,NP_650787
OG0003908,NP_732404
OG0003909,NP_524403
OG0003910,NP_650788
OG0003911,NP_001262724
OG0003912,NP_650792
OG0003913,NP_650794
OG0003914,NP_650795
OG0003915,NP_650796
OG0003916,NP_650797
OG0003917,NP_477264
OG0003918,NP_650799
OG0003919,NP_732415
OG0003920,NP_650803
OG0003921,NP_732419
OG0003922,NP_001369023
OG0003923,NP_001262729
OG0003924,NP_650807
OG0003925,NP_001036722
OG0003926,NP_650809
OG0003927,NP_650813
OG0003928,NP_650819
OG0003929,NP_001189248
OG0003930,NP_001036729
OG0003931,NP_477437
OG0003932,NP_650821
OG0003933,NP_650822
OG0003934,NP_732443
OG0003935,NP_524406
OG0003936,NP_650825
OG0003937,NP_732446
OG0003938,NP_001097838
OG0003939,NP_650832
OG0003940,NP_732452
OG0003941,NP_001262741
OG0003942,NP_001097839
OG0003943,NP_650835
OG0003944,NP_650837
OG0003945,NP_477089
OG0003946,NP_524407
OG0003947,NP_650842
OG0003948,NP_001287413
OG0003949,NP_524408
OG0003950,NP_650844
OG0003951,NP_001163658
OG0003952,NP_650846
OG0003953,NP_650847
OG0003954,NP_650848
OG0003955,NP_650849
OG0003956,NP_650850
OG0003957,NP_524409
OG0003958,NP_477291
OG0003959,NP_650859
OG0003960,NP_650860
OG0003961,NP_652224
OG0003962,NP_650876
OG0003963,NP_524414
OG0003964,NP_001262760
OG0003965,NP_650891
OG0003966,NP_001138087
OG0003967,NP_652228
OG0003968,NP_650893
OG0003969,NP_650894
OG0003970,NP_732527
OG0003971,NP_650895
OG0003972,NP_524416
OG0003973,NP_650896
OG0003974,NP_001034062
OG0003975,NP_650897
OG0003976,NP_650898
OG0003977,NP_001163664
OG0003978,NP_001262765
OG0003979,NP_001262769
OG0003980,NP_650902
OG0003981,NP_001262772
OG0003982,NP_650904
OG0003983,NP_650906
OG0003984,NP_001262774
OG0003985,NP_524420
OG0003986,NP_732546
OG0003987,NP_650909
OG0003988,NP_650917
OG0003990,NP_001247215
OG0003991,NP_650931
OG0003992,NP_650932
OG0003993,NP_650933
OG0003994,NP_652230
OG0003995,NP_650934
OG0003996,NP_650936
OG0003997,NP_001262795
OG0003998,NP_524426
OG0003999,NP_476603
OG0004000,NP_524427
OG0004001,NP_524428
OG0004002,NP_650938
OG0004003,NP_650939
OG0004004,NP_650940
OG0004005,NP_650941
OG0004006,NP_650942
OG0004007,NP_524429
OG0004008,NP_477170
OG0004009,NP_476979
OG0004010,NP_650943
OG0004011,NP_001262802
OG0004012,NP_001247226
OG0004013,NP_650945
OG0004014,NP_650946
OG0004015,NP_650947
OG0004016,NP_650948
OG0004017,NP_001097853
OG0004018,NP_732598
OG0004019,NP_650951
OG0004020,NP_650952
OG0004021,NP_650954
OG0004022,NP_650955
OG0004023,NP_650956
OG0004024,NP_650957
OG0004025,NP_001262804
OG0004026,NP_732610
OG0004027,NP_650961
OG0004028,NP_650962
OG0004029,NP_650963
OG0004030,NP_001163674
OG0004031,NP_650965
OG0004032,NP_650967
OG0004033,NP_001189256
OG0004034,NP_001303530
OG0004035,NP_001163544
OG0004036,NP_649751
OG0004037,NP_649749
OG0004038,NP_524271
OG0004039,NP_649748
OG0004040,NP_649747
OG0004041,NP_524270
OG0004042,NP_731193
OG0004043,NP_649745
OG0004044,NP_001097706
OG0004045,NP_001246971
OG0004046,NP_731188
OG0004047,NP_731186
OG0004048,NP_001262348
OG0004049,NP_649739
OG0004050,NP_649738
OG0004051,NP_652647
OG0004052,NP_649736
OG0004053,NP_652649
OG0004054,NP_652648
OG0004055,NP_652650
OG0004056,NP_649735
OG0004057,NP_649734
OG0004058,NP_649733
OG0004059,NP_649732
OG0004060,NP_649731
OG0004061,NP_731172
OG0004062,NP_524268
OG0004063,NP_524263
OG0004064,NP_524260
OG0004065,NP_731165
OG0004066,NP_649725
OG0004067,NP_788592
OG0004068,NP_649722
OG0004069,NP_649721
OG0004070,NP_649720
OG0004071,NP_001189191
OG0004072,NP_731155
OG0004073,NP_001262343
OG0004074,NP_476704
OG0004075,NP_477464
OG0004076,NP_001350861
OG0004077,NP_001097700
OG0004078,NP_649713
OG0004079,NP_649712
OG0004080,NP_649711
OG0004081,NP_649710
OG0004082,NP_649709
OG0004083,NP_001097699
OG0004084,NP_001334690
OG0004085,NP_001163538
OG0004086,NP_649703
OG0004087,NP_731141
OG0004088,NP_649702
OG0004089,NP_649701
OG0004090,NP_649699
OG0004091,NP_001262335
OG0004092,NP_001262334
OG0004093,NP_649695
OG0004094,NP_649694
OG0004095,NP_001262332
OG0004096,NP_477122
OG0004097,NP_652310
OG0004098,NP_001262327
OG0004099,NP_649692
OG0004100,NP_651968
OG0004101,NP_649690
OG0004102,NP_649689
OG0004103,NP_649688
OG0004104,NP_996167
OG0004105,NP_477498
OG0004106,NP_001368995
OG0004107,NP_477201
OG0004108,NP_731114
OG0004109,NP_788587
OG0004110,NP_476793
OG0004111,NP_001097696
OG0004112,NP_476669
OG0004113,NP_649681
OG0004114,NP_649677
OG0004115,NP_476613
OG0004116,NP_477366
OG0004117,NP_649676
OG0004118,NP_649675
OG0004119,NP_001246952
OG0004120,NP_649673
OG0004121,NP_788586
OG0004122,NP_649665
OG0004123,NP_001246950
OG0004124,NP_649658
OG0004125,NP_649657
OG0004126,NP_001262317
OG0004127,NP_731085
OG0004128,NP_001097695
OG0004129,NP_524246
OG0004130,NP_001262315
OG0004131,NP_001189184
OG0004132,NP_649646
OG0004133,NP_649645
OG0004134,NP_649644
OG0004135,NP_649642
OG0004136,NP_649641
OG0004137,NP_649640
OG0004138,NP_649639
OG0004139,NP_001262307
OG0004140,NP_731065
OG0004141,NP_649636
OG0004142,NP_649635
OG0004143,NP_649634
OG0004144,NP_731062
OG0004145,NP_649631
OG0004146,NP_649630
OG0004147,NP_001368940
OG0004148,NP_649628
OG0004149,NP_649627
OG0004150,NP_649626
OG0004151,NP_649625
OG0004152,NP_649624
OG0004153,NP_001262305
OG0004154,NP_649622
OG0004155,NP_649621
OG0004156,NP_649620
OG0004157,NP_001246947
OG0004158,NP_649618
OG0004159,NP_649617
OG0004160,NP_649614
OG0004161,NP_649612
OG0004162,NP_649611
OG0004163,NP_524244
OG0004164,NP_001246942
OG0004165,NP_524243
OG0004166,NP_001287190
OG0004167,NP_001036681
OG0004168,NP_649603
OG0004169,NP_649602
OG0004170,NP_524734
OG0004171,NP_649600
OG0004172,NP_649599
OG0004173,NP_649596
OG0004174,NP_649595
OG0004175,NP_001262302
OG0004176,NP_001097690
OG0004177,NP_649591
OG0004178,NP_649590
OG0004179,NP_649589
OG0004180,NP_649588
OG0004181,NP_649587
OG0004182,NP_001163523
OG0004183,NP_649585
OG0004184,NP_730996
OG0004185,NP_649582
OG0004186,NP_649581
OG0004187,NP_649580
OG0004188,NP_649579
OG0004189,NP_649578
OG0004190,NP_649577
OG0004191,NP_524677
OG0004192,NP_001163511
OG0004193,NP_649574
OG0004194,NP_649573
OG0004195,NP_730984
OG0004196,NP_730982
OG0004197,NP_649570
OG0004198,NP_649569
OG0004199,NP_649568
OG0004200,NP_001246932
OG0004201,NP_001262293
OG0004202,NP_649565
OG0004203,NP_730974
OG0004204,NP_649560
OG0004205,NP_001097689
OG0004206,NP_730968
OG0004207,NP_524240
OG0004208,NP_730966
OG0004209,NP_649557
OG0004210,NP_649556
OG0004211,NP_524237
OG0004212,NP_477114
OG0004213,NP_649555
OG0004214,NP_649554
OG0004215,NP_649552
OG0004216,NP_649551
OG0004217,NP_649548
OG0004218,NP_536756
OG0004219,NP_649546
OG0004220,NP_730940
OG0004221,NP_730938
OG0004222,NP_001262285
OG0004223,NP_001287175
OG0004224,NP_524236
OG0004225,NP_651978
OG0004226,NP_730935
OG0004227,NP_649541
OG0004228,NP_730934
OG0004229,NP_649539
OG0004230,NP_649538
OG0004231,NP_001097687
OG0004232,NP_730931
OG0004233,NP_524234
OG0004234,NP_649534
OG0004235,NP_730928
OG0004236,NP_001014608
OG0004237,NP_001014607
OG0004238,NP_649531
OG0004239,NP_001097686
OG0004240,NP_730923
OG0004241,NP_649528
OG0004242,NP_649527
OG0004243,NP_001246928
OG0004244,NP_730906
OG0004245,NP_649523
OG0004246,NP_649522
OG0004247,NP_730901
OG0004248,NP_996150
OG0004249,NP_649520
OG0004250,NP_649519
OG0004251,NP_001262276
OG0004252,NP_649518
OG0004253,NP_730894
OG0004254,NP_524232
OG0004255,NP_001287169
OG0004256,NP_649512
OG0004257,NP_524231
OG0004258,NP_649511
OG0004259,NP_649510
OG0004260,NP_649509
OG0004261,NP_001262270
OG0004262,NP_649507
OG0004263,NP_524230
OG0004264,NP_001097685
OG0004265,NP_001368991
OG0004266,NP_649503
OG0004267,NP_649502
OG0004268,NP_649501
OG0004269,NP_649499
OG0004270,NP_477426
OG0004271,NP_649496
OG0004272,NP_649495
OG0004273,NP_649494
OG0004274,NP_649493
OG0004275,NP_001262264
OG0004276,NP_001189169
OG0004277,NP_001246914
OG0004278,NP_649489
OG0004279,NP_001246912
OG0004280,NP_649485
OG0004281,NP_524226
OG0004282,NP_649483
OG0004283,NP_649482
OG0004284,NP_001097683
OG0004285,NP_649475
OG0004286,NP_649474
OG0004287,NP_001262254
OG0004288,NP_649473
OG0004289,NP_649472
OG0004290,NP_649471
OG0004291,NP_649470
OG0004292,NP_730835
OG0004293,NP_788574
OG0004294,NP_649466
OG0004295,NP_649465
OG0004296,NP_001097680
OG0004297,NP_001246902
OG0004298,NP_001189164
OG0004299,NP_649461
OG0004300,NP_524221
OG0004301,NP_730815
OG0004302,NP_652325
OG0004303,NP_649455
OG0004304,NP_730812
OG0004305,NP_001262249
OG0004306,NP_649452
OG0004307,NP_649451
OG0004308,NP_001303421
OG0004309,NP_001262248
OG0004310,NP_649449
OG0004311,NP_730794
OG0004312,NP_649446
OG0004313,NP_649445
OG0004314,NP_649443
OG0004315,NP_524865
OG0004316,NP_524220
OG0004317,NP_649439
OG0004318,NP_001246520
OG0004319,NP_523868
OG0004320,NP_611999
OG0004321,NP_728477
OG0004322,NP_001097456
OG0004323,NP_612003
OG0004324,NP_612004
OG0004325,NP_612005
OG0004326,NP_001036572
OG0004327,NP_001036574
OG0004328,NP_523869
OG0004329,NP_612007
OG0004330,NP_612008
OG0004331,NP_524655
OG0004332,NP_525122
OG0004333,NP_001286884
OG0004334,NP_728489
OG0004335,NP_728490
OG0004336,NP_001027091
OG0004337,NP_612014
OG0004338,NP_612015
OG0004339,NP_001097457
OG0004340,NP_001097458
OG0004341,NP_728509
OG0004342,NP_612019
OG0004343,NP_612020
OG0004344,NP_612021
OG0004345,NP_523870
OG0004346,NP_001097459
OG0004347,NP_612022
OG0004348,NP_001261198
OG0004349,NP_612023
OG0004350,NP_612024
OG0004351,NP_001137864
OG0004352,NP_612028
OG0004353,NP_612029
OG0004354,NP_788446
OG0004355,NP_612031
OG0004356,NP_612032
OG0004357,NP_612033
OG0004358,NP_612034
OG0004359,NP_001261207
OG0004360,NP_001261211
OG0004361,NP_612037
OG0004362,NP_523874
OG0004363,NP_001369036
OG0004364,NP_612040
OG0004365,NP_728534
OG0004366,NP_612042
OG0004367,NP_612043
OG0004368,NP_612044
OG0004369,NP_612045
OG0004370,NP_612046
OG0004371,NP_612047
OG0004372,NP_612050
OG0004373,NP_001261219
OG0004374,NP_612053
OG0004375,NP_612054
OG0004376,NP_001261220
OG0004377,NP_612057
OG0004378,NP_523876
OG0004379,NP_728546
OG0004380,NP_612060
OG0004381,NP_001163314
OG0004382,NP_612061
OG0004383,NP_612062
OG0004384,NP_612063
OG0004385,NP_523877
OG0004386,NP_612064
OG0004387,NP_612066
OG0004388,NP_612067
OG0004389,NP_728554
OG0004390,NP_612069
OG0004391,NP_001033979
OG0004392,NP_612072
OG0004393,NP_524783
OG0004394,NP_612073
OG0004395,NP_995949
OG0004396,NP_651960
OG0004397,NP_612075
OG0004398,NP_728565
OG0004399,NP_523879
OG0004400,NP_612079
OG0004401,NP_612080
OG0004402,NP_001261244
OG0004403,NP_612084
OG0004404,NP_612085
OG0004405,NP_612086
OG0004406,NP_612087
OG0004407,NP_001027095
OG0004408,NP_001027093
OG0004409,NP_612091
OG0004410,NP_001261246
OG0004411,NP_612093
OG0004412,NP_477392
OG0004413,NP_612094
OG0004414,NP_612095
OG0004415,NP_788449
OG0004416,NP_612097
OG0004417,NP_728593
OG0004418,NP_476934
OG0004419,NP_612100
OG0004420,NP_612101
OG0004421,NP_612102
OG0004422,NP_612103
OG0004423,NP_476687
OG0004424,NP_612105
OG0004425,NP_524790
OG0004426,NP_001097472
OG0004427,NP_612108
OG0004428,NP_523883
OG0004429,NP_728606
OG0004430,NP_788450
OG0004431,NP_612112
OG0004432,NP_525123
OG0004433,NP_612113
OG0004434,NP_728614
OG0004435,NP_728621
OG0004436,NP_647619
OG0004437,NP_647620
OG0004438,NP_647621
OG0004439,NP_647623
OG0004440,NP_647624
OG0004441,NP_647626
OG0004442,NP_647625
OG0004443,NP_001097474
OG0004444,NP_647628
OG0004445,NP_647629
OG0004446,NP_001027100
OG0004447,NP_647632
OG0004448,NP_647633
OG0004449,NP_728642
OG0004450,NP_995955
OG0004451,NP_001261269
OG0004452,NP_647636
OG0004453,NP_001261271
OG0004454,NP_477395
OG0004455,NP_647637
OG0004456,NP_647638
OG0004457,NP_477066
OG0004458,NP_647639
OG0004459,NP_647640
OG0004460,NP_001303378
OG0004461,NP_001097475
OG0004462,NP_647643
OG0004463,NP_001356972
OG0004464,NP_647644
OG0004465,NP_647645
OG0004466,NP_647649
OG0004467,NP_647646
OG0004468,NP_001261274
OG0004469,NP_647653
OG0004470,NP_647655
OG0004471,NP_001356973
OG0004472,NP_477298
OG0004473,NP_995958
OG0004474,NP_647658
OG0004475,NP_647659
OG0004476,NP_647660
OG0004477,NP_647661
OG0004478,NP_001261286
OG0004479,NP_728672
OG0004480,NP_477006
OG0004481,NP_647662
OG0004482,NP_995960
OG0004483,NP_647665
OG0004484,NP_001137869
OG0004485,NP_647669
OG0004486,NP_647670
OG0004487,NP_476857
OG0004488,NP_652729
OG0004489,NP_647671
OG0004490,NP_001189024
OG0004491,NP_476610
OG0004492,NP_728689
OG0004493,NP_476637
OG0004494,NP_647674
OG0004495,NP_001097477
OG0004496,NP_647677
OG0004497,NP_647678
OG0004498,NP_647679
OG0004499,NP_647680
OG0004500,NP_647681
OG0004501,NP_647683
OG0004502,NP_647684
OG0004503,NP_647685
OG0004504,NP_647686
OG0004505,NP_001137871
OG0004506,NP_647697
OG0004507,NP_001246563
OG0004508,NP_647698
OG0004509,NP_647700
OG0004510,NP_647701
OG0004511,NP_620469
OG0004512,NP_647703
OG0004513,NP_647704
OG0004514,NP_647705
OG0004515,NP_647706
OG0004516,NP_647707
OG0004517,NP_647708
OG0004518,NP_728732
OG0004519,NP_523888
OG0004520,NP_647710
OG0004521,NP_001261323
OG0004522,NP_001261324
OG0004523,NP_647715
OG0004524,NP_647716
OG0004525,NP_523889
OG0004526,NP_647717
OG0004527,NP_647718
OG0004528,NP_728742
OG0004529,NP_647722
OG0004530,NP_001286919
OG0004531,NP_647725
OG0004532,NP_001261330
OG0004533,NP_001246578
OG0004534,NP_524679
OG0004535,NP_524726
OG0004536,NP_523890
OG0004537,NP_647729
OG0004538,NP_647731
OG0004539,NP_647732
OG0004540,NP_523891
OG0004541,NP_001137876
OG0004542,NP_001137875
OG0004543,NP_647734
OG0004544,NP_647735
OG0004545,NP_647736
OG0004546,NP_647737
OG0004547,NP_001137877
OG0004548,NP_728769
OG0004549,NP_001261340
OG0004550,NP_001137879
OG0004551,NP_647745
OG0004552,NP_647746
OG0004553,NP_647747
OG0004554,NP_647748
OG0004555,NP_523893
OG0004556,NP_647749
OG0004557,NP_001261344
OG0004558,NP_647753
OG0004559,NP_647754
OG0004560,NP_001189037
OG0004561,NP_647756
OG0004562,NP_647758
