Protein_id	Protein_description	Gene_name	hrp_1	hrp_2	h2o2_1	h2o2_2	t4_1	t4_2	t5_1	t5_2
P29829	Guanine nucleotide-binding protein subunit beta-2	Gbeta76C	7.0473	7.0558	6.9755	7.0797	7.1726	7.1200	7.1701	7.1333
E1JID8;Q9V3L1	[Heparan sulfate]-glucosamine N-sulfotransferase;Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase	sfl	6.9821	7.0116	7.1036	6.9881	7.2249	7.1994	7.0931	7.1357
Q7JR71	Extracellular superoxide dismutase [Cu-Zn]	Sod3	7.2344	6.9595	6.8596	6.8334	7.2322	7.2638	7.1065	7.2466
Q9XZ14	Protein gone early	goe	6.9634	7.0284	6.8868	6.8883	7.2824	7.2900	7.2459	7.1253
Q9V429	Thioredoxin-2	Trx-2	7.1802	6.9475	7.0639	7.1639	7.0633	7.0336	7.0675	7.1854
M9NES0;P15372;X2J8V5	Arrestin 1, isoform B;Phosrestin-2;Arrestin 1, isoform C	Arr1	6.8016	7.1412	7.1112	7.1625	7.2001	7.1766	7.0809	7.0060
Q23983	Alpha-soluble NSF attachment protein	alphaSnap	7.4161	6.8879	6.9652	6.9996	7.0574	7.0943	7.0566	7.1973
C1C3F8;Q8SZ19;Q9U7A2;Q9W414	LP16188p (Fragment);RE23388p;26S proteasome regulatory complex subunit p42D;Regulatory particle triple-A ATPase 4	Rpt4;Rpt4-RA;Rpt4R	7.3264	7.2441	7.3933	7.2609	6.4800	6.6933	7.1584	7.0833
P31007;P31007-6;P31007-8	Disks large 1 tumor suppressor protein;Disks large 1 tumor suppressor protein, Isoform H;Disks large 1 tumor suppressor protein, Isoform L	CG1725-RB;dlg1	7.2682	6.9050	6.7806	7.0861	7.1857	6.8315	7.2426	7.3323
Q8SYD5;Q9U6P7	RE67111p;FI18813p1	Syt4	7.1197	7.2106	7.2966	7.2527	6.7595	6.8439	7.1154	7.0300
O96967	Drosocrystallin	Crys	7.7710	6.8311	6.8474	6.8000	7.2057	6.9622	6.9751	7.2347
Q8IGE9;Q9VN21	RH35990p (Fragment);LD30155p	lost	6.9332	7.0043	6.7114	7.1364	7.2539	7.2769	7.2049	7.0928
B6UXD4;B6UXE3;B6UXE4;B6UXE5;B6UXF4;B6UXF7;B6UXF8;B6UXG0	Kinesin-like protein (Fragment);Kinesin-like protein (Fragment);Kinesin-like protein (Fragment);Kinesin-like protein (Fragment);Kinesin-like protein (Fragment);Kinesin-like protein (Fragment);Kinesin-like protein (Fragment);Kinesin-like protein (Fragment)	ncd	6.7338	7.2628	7.2031	7.2432	7.1770	7.2172	6.9139	6.8597
Q9NBD7	CLIP-associating protein	chb	7.0206	6.9960	7.1208	7.0520	7.0358	7.0370	7.1608	7.1832
A1Z8Q0;H0RN85;Q8SZ76	Tweedlebeta;FI17113p1 (Fragment);RE14272p	GCR(ich);Twdlbeta;TwdlBeta-RA;TwdlE;TwdlT	7.4422	6.6098	7.0728	6.8061	6.3863	6.5744	7.8696	7.8390
Q8SZ36	RE18101p	vir-1	6.5998	7.3402	7.1758	7.2619	7.1779	7.2466	6.8994	6.8935
M9PGG4;P18824;P18824-2	Armadillo segment polarity protein;Armadillo segment polarity protein;Armadillo segment polarity protein, Isoform Neural	arm	6.9270	7.0737	7.1835	7.1043	7.1340	7.1719	6.9616	7.0346
O97121;Q7JXZ2	Gamma-cystathionase;Gamma-cystathionase	Eip55E	7.0979	6.8926	6.7223	7.0859	7.1151	7.1702	7.1640	7.3334
Q5U0W4	60S ribosomal protein L14 (Fragment)	;RpL14	7.1004	7.0240	7.1358	7.1716	7.0492	7.1005	6.9115	7.0863
CON__P07477	Trypsin-1	PRSS1	7.5083	6.8770	7.2539	7.0444	6.4162	6.3836	7.4461	7.6492
Q9VSY4	Alpha-tubulin N-acetyltransferase 1	CG3967;Tat	7.1759	7.0131	6.9865	7.0077	7.0559	7.0555	7.1214	7.1591
A0A0B4LGL3;Q8T8Z9	Labial associated factor, isoform B;AT13606p	laf	6.4954	7.2959	7.2998	7.3246	7.3771	7.3236	7.0079	6.4282
A0A0B4JD78;A0A0B4KEQ8;A0A0B4KEV2;A0A0B4KFQ6;A0A0B4KG15;A1Z9X0;A1Z9X0-4;A1Z9X0-5	Protein kinase C;Protein kinase C;Protein kinase C;Protein kinase C;Protein kinase C;Atypical protein kinase C;Atypical protein kinase C, Isoform E;Atypical protein kinase C, Isoform F	aPKC	7.2083	7.1485	6.5692	7.2599	6.9592	6.9936	7.2076	7.2025
Q7KMM4	BcDNA.GH04962	GCS2alpha	6.7975	7.0388	6.9828	7.1128	7.2511	7.2594	6.9843	7.1114
Q9VTW1;X2JB05	RE15265p;Spermine synthase, isoform C	CG4300-RB;Sms	6.9554	7.0401	7.1648	7.1188	7.1300	7.1830	7.0140	6.9256
A4V0N4;Q27331	H(+)-transporting two-sector ATPase;V-type proton ATPase catalytic subunit A isoform 2	Vha68-2;Vha68-3	7.0245	7.1168	7.1160	7.1229	7.1128	6.8086	7.1491	7.0778
B5RJH2;D3PK82;Q9VZ40;X2JES6	FI09903p (Fragment);RH59554p;Uncharacterized protein CG1552;Uncharacterized protein, isoform C	anon-EST:Posey230;CG1552;CG1552-RA	7.1066	6.7085	6.5980	6.5165	7.3926	7.4688	7.2227	7.4962
P84029;X2J6D4	Cytochrome c-2;Cytochrome c proximal, isoform B	CYCS;Cyt-c-d;Cyt-c-p	7.7376	7.3096	7.2178	7.1574	6.4701	6.6118	6.9073	7.0916
A0A0B4K7V4;A1ZB95;Q8MZ19	Transporter;Transporter;Transporter	CG43066;CG5226;Dmel\CG43066	6.9577	7.1708	7.0843	7.1492	7.1089	7.1069	7.0400	6.8835
Q7K485	Cathepsin D	cathD	6.9544	7.2440	7.1226	7.0960	7.1973	7.1283	6.9579	6.7985
Q9VEJ0	Peroxiredoxin 3	Prx3	7.0489	7.2517	7.3191	7.3038	6.8445	6.9884	6.8991	6.8408
Q8MS48;Q9VDH5	RE06730p;Kainate-type ionotropic glutamate receptor subunit 1D	KaiR1D	6.8113	7.1386	7.1479	7.1435	7.1585	7.2033	7.0161	6.8727
Q9VX35;X2JFW6	LD36501p;Uncharacterized protein, isoform B	CC4;Dmel\CG8289;Tsp42Ef	7.2662	6.8882	6.9166	6.8811	7.0217	7.0286	7.2154	7.2499
A0A0B4KGP8;Q24208	Protein-synthesizing GTPase;Eukaryotic translation initiation factor 2 subunit 3	eIF2gamma;Su(var)3-9;Su(var)3-9-RA	6.9443	7.1003	7.1352	7.1267	7.0675	7.1142	6.9896	6.9847
Q9VLT3	LD23292p	Mcr	7.0661	7.0623	6.8254	7.0834	7.1348	7.1037	7.0915	7.0917
M9MRC9;P41092	60S ribosomal protein L27a;60S ribosomal protein L27a	RpL27A	7.0367	7.1282	7.1165	7.1329	7.0064	7.0240	6.9891	7.0131
Q9GU68	Eukaryotic translation initiation factor 5A	eEF5	7.2711	7.0375	6.9454	7.0806	6.9731	6.9588	7.0292	7.1399
M9PGW0;P27716	Innexin;Innexin inx1	ogre	6.9107	7.1098	7.1659	7.1485	7.1138	7.1809	6.8031	7.0025
G4LU30;M9NGR8;P33085;P33085-2;P33085-4;P33085-5;P33085-6	Innexin;Innexin;Innexin shaking-B;Innexin shaking-B, Isoform Neural;Innexin shaking-B, Isoform D;Innexin shaking-B, Isoform F;Innexin shaking-B, Isoform E	shakB;shakB-RD		7.5272	7.5902	7.6422	7.1002	6.1003	6.3503	7.0569
Q9W3J1	Gbeta5	Gbeta5	6.9749	7.0629	7.0704	7.0524	7.0792	7.1026	7.0245	7.0243
Q7YU24;Q7YU24-2	Transmembrane GTPase Marf;Transmembrane GTPase Marf, Isoform 2	CG3869;Marf	6.9586	7.0650	7.0857	7.0778	7.0068	7.0592	7.0267	7.1030
A0A0B4LGN1	Inositol 1,4,5,-trisphosphate receptor, isoform C	Itpr	6.9292	7.1376	6.9716	7.0701	7.1265	7.0989	7.0314	6.9873
A0A024E3A5;Q9VPE2	FI24283p1;NADH dehydrogenase (Ubiquinone) 39 kDa subunit, isoform A	;CG6020-RA;ND-39	7.2964	6.8942	6.9195	6.8902	7.1034	7.1344	7.0157	7.0734
A0A4D6K506;A8JNX2;C1C5A0;D3PFF5;M9PG15;Q58CL2;Q7KTU2;Q8IPS6;Q9VNR2	Calcium-transporting ATPase;Calcium-transporting ATPase;Calcium-transporting ATPase;Calcium-transporting ATPase;Secretory pathway calcium atpase, isoform G;Calcium-transporting ATPase;Calcium-transporting ATPase;Calcium-transporting ATPase;Calcium-transporting ATPase	CG32451;SPoCk;SPoCk-RC	7.0312	7.1226	7.1311	7.1113	6.7280	7.0700	7.0179	7.1149
Q24492	Replication protein A 70 kDa DNA-binding subunit	RpA-70	6.8997	7.0501	7.0486	7.1420	6.9598	7.0428	6.9763	7.1762
A0A0B4LHL7;Q24251	ATP synthase subunit d, mitochondrial;ATP synthase subunit d, mitochondrial	ATPsynD	7.3587	7.0084	6.8493	6.9648	6.9996	6.9529	7.0731	7.0882
B7ZWP7;C0H6Z8;D4G7H1;M9NEQ9;Q9VWG3	RH14172p (Fragment);GM15153p (Fragment);FI14147p (Fragment);Ribosomal protein S10b, isoform D;40S ribosomal protein S10b	RpS10a;RpS10b;RpS10b-RB;RpS10b-RC	7.3139	7.2114	7.2553	7.2617	6.5070	6.6646	7.0124	7.0645
M9PHD2;Q9VZE7;U3PXB1	Choline transporter-like 1, isoform B;Choline transporter-like 1;FI21576p1	CG1311-RA;Ctl1	6.8840	7.0845	6.3772	7.1026	7.1368	7.1874	7.2205	7.2931
O18367	CALX	Calx	6.6396	7.1051	7.1006	7.0561	7.1352	7.1370	7.1550	6.9523
Q9VG82	Probable cytochrome P450 9f2	Cyp9f2;Cyp9f3	6.8957	7.1317	7.1276	7.0954	6.9933	7.0184	7.0332	6.9833
D2NUE2;D2NUF0;M9NE05;M9NEJ8;M9NGD9;M9PGA2;Q0E8B8;Q24273;Q9VNP2	MIP14196p;MIP14396p (Fragment);Neuromusculin, isoform E;FI21256p1;Neuromusculin, isoform H;Neuromusculin, isoform I;Neuromusculin, isoform B;Neuromusculin;Neuromusculin, isoform A	nrm;nrm-RA;nrm-RB	7.2879	6.8194	6.9045	6.8202	6.9512	6.9910	7.2458	7.2362
A0A0S0WH03;A4IJ59;A4V2A4;M9NDY6;M9NEH9;M9NGB9;M9PIK1;P91632;Q0E8A7;Q95SZ9	Mushroom-body expressed, isoform N;IP17311p;Mushroom-body expressed, isoform G;Mushroom-body expressed, isoform I;Mushroom-body expressed, isoform K;Mushroom-body expressed, isoform H;Mushroom-body expressed, isoform L;Mushroom-body expressed, isoform A;Mushroom-body expressed, isoform D;LD32520p	mub	7.2422	6.9774	6.8938	6.9513	6.9765	6.9648	7.1288	7.1074
Q86NN8;Q9VMB9	RH49324p (Fragment);Cytochrome c oxidase subunit 5B, isoform A	COX5B	7.2108	6.9181	6.9829	6.8501	6.9009	6.9663	6.9717	7.4335
Q9VDT1	Arc42	Arc42	6.7249	7.0883	7.1518	7.0750	7.1296	7.1663	6.8965	6.9909
Q9V9Y0	GH11014p	CG1607;Dmel\CG1607	7.1485	6.9356	6.9538	7.0541	6.9760	7.0320	7.0795	7.0400
G4LTX1;Q8IQ56;Q8IQ56-2	GH14535p2;Transmembrane protein 11 homolog, mitochondrial;Transmembrane protein 11 homolog, mitochondrial, Isoform A	Pmi	6.8871	7.0729	6.9506	7.0987	6.9697	7.0325	7.0831	7.1186
A1Z6N4	MIP05841p	Tdc2	6.9077	7.0533	7.1958	7.1150	7.0455	7.1144	7.0970	6.6838
Q9VEY5	MICOS complex subunit	Dmel\CG5903	6.8807	7.1999	6.4058	7.1809	7.2210	7.2768	7.0022	7.0403
Q9VSK4	GM13032p	Dmel\CG6983	7.0111	7.0147	7.0367	7.0414	7.0212	7.0426	7.0298	7.0023
Q9V447;X2J4W8	Krueppel homolog 2;Kruppel homolog 2, isoform C	Kr-h2	6.7296	7.3508	7.1195	7.1321	7.0315	7.0460	6.7917	6.9937
D3DME7;Q7YTZ0;Q9VTD7	GH17693p (Fragment);GH09436p;Uncharacterized protein, isoform B	CG7888-RB;Dmel\CG7888	6.8847	7.0175	7.1046	7.0286	7.0000	6.9978	6.8912	7.2699
Q7KLW5;Q7KN94	LD07532p (Fragment);Electron transfer flavoprotein subunit alpha	wal	6.8934	6.9469	6.9447	7.1993	7.0284	7.0394	7.0985	7.0374
A1Z7V9	FI20020p1	45550393;45551045;CG1814-RA;CG1814-RB;CG1814-RC	6.9715	7.0236	7.1797	7.1039	7.0072	7.0922	6.8547	6.9526
Q9VML2	Blue cheese	bchs	6.8797	7.0640	6.9651	7.1205	7.0402	7.0844	7.0125	7.0128
P55162	Membrane-associated protein Hem	Hem	6.8418	7.0956	7.1040	7.0819	6.9526	7.0062	7.0685	7.0273
Q9Y119	BcDNA.GH08860	Tps1	6.8075	7.2036	7.0769	7.0062	6.9291	6.9695	7.0848	7.0950
Q9VHL2	T-complex protein 1 subunit eta	CCT7	7.0303	6.9835	7.0735	7.0517	6.9615	7.0009	6.9964	7.0717
A0A0B4KEU1;A0A0B4KF54;A1Z6P8;Q7K3Z6	Exchange protein directly activated by cAMP, isoform H;Exchange protein directly activated by cAMP, isoform F;Exchange protein directly activated by cAMP, isoform E;Exchange protein directly activated by cAMP, isoform D	Epac	6.9161	7.0550	7.1109	7.0233	6.9382	6.9658	7.0211	7.1176
Q9W1G6	Kazachoc, isoform A	kcc	6.7043	7.1744	7.1507	7.0903	7.1608	7.2296	6.9198	6.7086
I1WYI4;P35220	FI19832p1 (Fragment);Catenin alpha	alpha-Cat;alpha-Cat-RA	7.0340	6.9993	7.0138	6.9157	7.0586	7.0685	7.0519	6.9939
M9NFN0;M9PBP8	Axotactin, isoform B;Axotactin, isoform F	axo;CG32234	7.0253	7.0703	6.8021	6.9506	7.0510	7.1597	7.0339	7.0317
C7LAB1;C7LAD6;E1JGQ5;Q7KVP4;Q86BS7;Q9W2H8	4-alpha-glucanotransferase (Fragment);4-alpha-glucanotransferase (Fragment);4-alpha-glucanotransferase;4-alpha-glucanotransferase;4-alpha-glucanotransferase;4-alpha-glucanotransferase	BEST:GH22856;CG9485;CG9485-RB;CG9485-RC;Dmel\CG9485	6.9142	7.0851	7.0910	7.0784	6.9319	6.9948	6.9875	7.0383
A0A0B4K6W5;A0A0B4K7G3;A0A0B4LJ24;Q9V9S7;Q9V9S7-2	Rho GTPase activating protein at 100F, isoform H;Rho GTPase activating protein at 100F, isoform F;Rho GTPase activating protein at 100F, isoform I;Rho GTPase-activating protein 100F;Rho GTPase-activating protein 100F, Isoform C	RhoGAP100F;RhoGAP100F-RB	6.9141	7.0769	6.9253	7.0882	7.0838	7.1070	7.0112	6.9021
A0A0B4KHJ9;H1UUJ7;P09491;P09491-2	Tropomyosin 2, isoform E;FI17819p1;Tropomyosin-2;Tropomyosin-2, Isoform Embryonic	Tm2;Tm2-RC	7.5886	7.1868	6.9147	7.0511	6.8278	6.8724	6.7314	6.9335
Q9VI64	LD30995p	Dmel\CG10098	7.2581	7.0246	7.0312	7.0167	6.7475	6.7909	7.0780	7.1592
Q9VDC3	AP complex subunit sigma	AP-2sigma	6.8377	7.2515	7.2675	6.8750	7.1586	7.1983	6.7218	6.7953
Q5U117	Enigma	Egm	6.6445	7.0842	7.1270	7.1465	7.0666	7.1406	7.0414	6.8506
Q4V5T1;Q9VN71	IP07792p;Uncharacterized protein, isoform A	CG14661;CT34439	7.3970	7.3648	7.4325	7.2728	6.1451	6.3866	7.0672	7.0332
Q6NP35;Q76NQ0;R9S0M5	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (Fragment);Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1;Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (Fragment)	CG33303-RA;CG5364;rho-5	7.0148	7.1541	7.2245	7.2068	6.7500	6.8206	6.9782	6.9239
Q9VXN2;Q9VXN2-2	Protein stunted;Protein stunted, Isoform B	sun	7.0900	6.9894	7.0016	7.0238	7.1416	7.1279	6.8469	6.8453
M9PBW9;M9PEJ8;Q9VSL8	Rhea, isoform G;Rhea, isoform H;Rhea, isoform B	rhea;rhea-RA	7.1446	7.0498	6.8609	7.0744	6.9323	6.9425	6.9378	7.1145
Q9VZ20	Dynein light intermediate chain	Dlic	7.2476	7.1856	7.2013	7.1136	6.5151	6.7144	6.9917	7.0810
A0A0B4KHR4;Q9VDW6-3	Dystrophin, isoform I;Dystrophin, isoforms A/C/F/G/H, Isoform F	Dys	6.8399	7.1003	7.0805	7.1311	6.8598	6.8888	7.0145	7.1265
A0A0B4KGU3;A0A0B4KHE6;P09478	Nicotinic acetylcholine receptor alpha1, isoform B;Nicotinic acetylcholine receptor alpha1, isoform C;Acetylcholine receptor subunit alpha-like 1	nAChRalpha1;nAChRalpha3	6.7500	7.1035	7.0591	7.0189	7.1187	7.1891	6.9365	6.8640
Q9VDP9	S-formylglutathione hydrolase	CG4390-RB;Dmel\CG4390	6.9425	6.9643	6.9158	6.8645	6.9407	7.0247	7.1012	7.2684
A8JV22;Q9W3F6;X2JEJ0	Bleomycin hydrolase;Bleomycin hydrolase;Bleomycin hydrolase	Dmel\CG1440	6.9696	7.1167	7.0233	7.0174	7.0333	7.0535	6.8800	6.9156
M9PCC1;O18640	Receptor of activated protein kinase C 1, isoform C;Guanine nucleotide-binding protein subunit beta-like protein	Rack1	7.1503	7.0631	7.0602	7.0768	6.9109	6.9055	7.0920	6.7402
A0A0B4JD45;C6SUZ0;H0RNE3;Q9V6G5;Q9V6G5-2;Q9V6G5-3	Tafazzin family protein;Tafazzin family protein;Tafazzin family protein;Tafazzin homolog;Tafazzin homolog, Isoform B;Tafazzin homolog, Isoform C	tafazzin-RC;Taz;Taz-RC	7.1417	7.1228	7.0399	6.9664	6.8022	6.8705	6.9047	7.1446
Q9I7K3	N-acyl-L-amino-acid amidohydrolase	Dmel\CG6465	6.8707	7.1102	7.0802	7.0284	7.0237	7.1057	6.9143	6.8525
Q9V3A8	Ergic53, isoform A	ergic53	6.7913	7.0047	6.9640	7.0785	7.1036	7.1177	6.9642	6.9582
O18333	GH01619p	Rab2	6.8521	7.0206	7.0846	7.0639	7.0393	7.0497	7.0114	6.8604
Q9VMD2	LD47671p	Dmel\CG9536	6.7288	6.8701	7.0517	6.9546	7.1869	7.2868	6.9124	6.9836
P23696;X2JDI1	Serine/threonine-protein phosphatase PP2A;Serine/threonine-protein phosphatase	mts	6.7719	6.9317	6.9560	7.0230	7.0275	7.0718	7.2203	6.9656
A0A0B4KGV7;Q9VCG3	Uncharacterized protein, isoform B;Putative OPA3-like protein CG13603	CG13601;Dmel\CG13601	7.0153	7.2923	7.0123	6.9950	6.9688	6.6404	7.0418	6.9966
Q9VXQ5	Chaperonin containing TCP1 subunit 6	CCT6	7.0814	7.0031	6.6580	7.1092	6.9486	7.0045	6.9623	7.1806
E1JHA4;P48809	Heterogeneous nuclear ribonucleoprotein at 27C, isoform D;Heterogeneous nuclear ribonucleoprotein 27C	Hrb27C;hrp48	7.0627	6.8973	6.8338	6.7712	7.1215	7.1354	6.9670	7.1189
Q0E9K7	Down syndrome cell adhesion molecule 1, isoform AM	Dscam;Dscam1	6.9787	6.9674	6.8945	6.8938	7.0358	7.0689	6.9758	7.0888
A0A0B4LFB8;A0A0B4LGF5;A1Z9N0;E8NH94;Q95U20	Dynamin-like 120 kDa protein, form S1;Dynamin-like 120 kDa protein, form S1;Dynamin-like 120 kDa protein, form S1;Dynamin-like 120 kDa protein, form S1;Dynamin-like 120 kDa protein, form S1	Opa1;opa1-like-RA	7.1291	6.9557	6.8939	7.0039	7.0182	6.8812	6.9274	7.0929
A0A0B4LGI1;P20354;P20354-2	G protein alpha s subunit, isoform E;G protein alpha s subunit;G protein alpha s subunit, Isoform A	Galphas	7.1290	6.8930	6.8807	6.8556	7.0249	7.0284	7.0158	7.0733
M9MS15;P23654	Neurotactin, isoform C;Neurotactin	CG4382-RB;Dmel\CG4382;Nrt	7.2293	6.9801	6.5226	6.8553	6.9989	7.0303	7.0682	7.2061
Q86B61;X2JIW9	Tyramine beta-hydroxylase;Tyramine beta hydroxylase, isoform C	Tbh	6.8726	7.1386	7.1448	7.1464	7.1184	7.1824	6.6447	6.6413
Q9VXK7	LD31474p	ND-20	6.4275	7.1503	7.1969	7.1462	7.1530	7.1861	6.8515	6.7666
Q24400	Muscle LIM protein Mlp84B	Mlp60A;Mlp84B	6.9532	7.1331	7.2573	7.1468	6.7738	6.7865	6.8772	6.9130
A0A0B4K664;A0A0B4K700;E1JIM4;Q9U5W6;Q9VEZ3	Mini spindles, isoform E;Mini spindles, isoform D;Mini spindles, isoform B;Microtubule associated protein;Protein mini spindles	msps;msps-RA	6.9200	6.5202	6.3537	6.9258	7.4065	7.4805	7.0105	7.2187
M9PH44;P82295	Prominin-like, isoform E;Prominin-like protein	prominin-like;prominin-like-RA;promL	7.2117	6.7889	6.7623	6.5489	7.1556	7.2031	7.0828	7.0677
Q95TK5	LD44914p	CG1638;Dmel\CG1635;Dmel\CG1638	6.8126	7.0842	7.0929	7.0558	7.0211	7.0729	6.8746	6.7872
Q9V7Y2	Sphingosine-1-phosphate lyase	Sply	6.7643	7.1185	7.0473	7.0431	7.0405	7.0670	6.8178	6.9002
C0P8M5;E1JGV6;H5V894;O44081	MIP05689p (Fragment);Nucleolar protein at 60B, isoform C;FI18403p1 (Fragment);H/ACA ribonucleoprotein complex subunit 4	Nop60B;Nop60B-RC	6.7439	7.0259	7.0063	7.0556	6.9912	7.0305	6.9937	6.9134
M9PAZ4;Q59E11;Q7YTY8;Q9VPV8	IA-2 protein tyrosine phosphatase, isoform E;IA-2 protein tyrosine phosphatase, isoform D;GH05223p;IA-2 protein tyrosine phosphatase, isoform C	IA-2	6.8157	7.0736	6.7515	7.0505	7.0724	7.1122	6.9431	6.9334
O62621	Coatomer subunit beta'	beta'COP	6.9004	7.0612	6.9772	7.0098	6.8874	6.9188	6.9440	7.0520
A0A0B4JD16;A0A0B4K7Y0;A1Z9C8;B7YZF5;B7YZF6;B7YZF7;B7YZF8;B7YZF9;B7YZG0;D0Z766;Q0E990;Q6AWM7;Q8T0I4	Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase (Fragment);Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase	ATP8A;CG42321-RH	6.7813	7.0242	6.7211	7.1737	7.0872	7.1519	6.9707	6.8389
Q9W3K6	LD35927p	Dmel\CG2258	7.1086	7.0451	7.2676	7.1686	6.5961	6.7147	6.9248	6.9086
P40301	Proteasome subunit alpha type-2	Prosalpha2	6.9353	6.9313	7.3456	7.3103	6.9542	6.9330	6.6746	6.6427
A0A0B4K697;A0A0B4K7C4;A0A0B4KHL4;Q4AB31;Q86BR9;Q86NK8;Q8INB6	Gilgamesh, isoform J;Gilgamesh, isoform K;Gilgamesh, isoform L;Gilgamesh, isoform G;Gilgamesh, isoform B;Gilgamesh, isoform I;Gilgamesh, isoform C	gish	6.9429	6.9218	6.9963	6.9381	6.9922	7.0282	6.9266	6.9622
Q9VAX8	116 kDa U5 small nuclear ribonucleoprotein component	CG4849;Dmel\CG4849	6.9053	7.1970	7.1190	7.1470	6.9336	6.7237	6.7697	6.9099
A0A0B4KGX1;H1UUJ8;Q01989;Q01989-2	Jaguar, isoform L;FI18104p1;Myosin heavy chain 95F;Myosin heavy chain 95F, Isoform H	jar	6.7931	7.0197	7.1419	7.0977	6.9657	6.9930	6.8600	6.8317
E2QD26	Phosphopantothenoylcysteine synthetase, isoform C	Ppcs	6.4714	7.0887	7.1235	7.0750	7.1015	7.1425	6.8598	6.8301
P81900	cAMP-dependent protein kinase type II regulatory subunit	Pka-R2	7.0821	6.7858	6.9121	6.9373	6.9676	6.9621	7.0335	7.0105
A1Z843;B9EQR0;Q3ZAN3;Q6NP22	Uncharacterized protein;FI04003p (Fragment);LD18215p;LD47325p (Fragment)	CG1371;CG1371-RA;Dmel\CG1371	6.9186	7.0065	7.0530	7.0369	6.8858	6.9371	6.8747	6.9757
A0A0B4LHR4;Q8IN24;Q9BML6;Q9Y133	Metabotropic GABA-B receptor subtype 2, isoform C;Metabotropic GABA-B receptor subtype 2, isoform A;Metabotropic GABA-B receptor subtype 2;BcDNA.GH07312	GABA-B-R2	6.8308	7.0061	7.0204	6.9695	6.9681	7.0268	6.9132	6.9524
A0A1B2AJL4;L0CPD9;L0CPE3;L0CPK9;L0CPL5;L0CPM0;L0CQQ8;L0CQR2;L0CR44;L0CR49;L0CRF4;L0CRF8;Q0E9B6	40S ribosomal protein S11 (Fragment);40S ribosomal protein S11 (Fragment);Ribosomal protein S11 (Fragment);40S ribosomal protein S11 (Fragment);40S ribosomal protein S11 (Fragment);40S ribosomal protein S11 (Fragment);40S ribosomal protein S11 (Fragment);Ribosomal protein S11 (Fragment);Ribosomal protein S11 (Fragment);Ribosomal protein S11 (Fragment);40S ribosomal protein S11 (Fragment);40S ribosomal protein S11 (Fragment);40S ribosomal protein S11	RpS11;RPS11;RpS11-RB	6.6458	7.2518	7.0508	7.2475	7.1527	7.1401	6.8527	6.3368
Q7KUT2;Q7KUT2-2	Lon protease homolog, mitochondrial;Lon protease homolog, mitochondrial, Isoform A	Lon	7.0303	6.9563	7.2904	7.2025	6.8541	6.9508	6.6874	6.7017
A0A0B4K6H0;A0A0B4KHI2;A0A126GUU2;P41596;P41596-2;P41596-3	Dopamine 1-like receptor 1, isoform D;Dopamine 1-like receptor 1, isoform E;Dopamine 1-like receptor 1, isoform F;Dopamine receptor 1;Dopamine receptor 1, Isoform B;Dopamine receptor 1, Isoform C	Dop1R1	6.4187	7.0610	7.0584	6.9984	7.1669	7.2039	6.8626	6.9003
Q0E8F2	FI05451p	SCaMC	6.8558	6.9176	7.0614	6.9493	7.0221	7.0789	6.9249	6.8544
A1Z9J3	Short stop, isoform H	shot	6.9265	6.9973	6.9718	6.9501	6.9392	6.9518	6.9494	6.9705
Q8SY53	GH11935p	Ostgamma	6.9843	7.0604	7.0185	6.9114	6.8791	6.9104	6.9745	6.9162
F0JAP1;Q8STG9	LP19279p;DSec61alpha	Sec61alpha;Sec61alpha-RA	6.8883	7.1353	6.9604	7.0336	6.9942	6.9635	6.9298	6.7445
A0A0B4LGS4;P54611	Vacuolar H[+]-ATPase 26kD subunit, isoform C;V-type proton ATPase subunit E	Vha26	7.1020	6.8889	6.8192	6.9029	6.9541	6.9790	6.8675	7.1304
M9PEV2	Uncharacterized protein, isoform B	Dmel\CG5087;NM_140022.1	6.2313	7.5799	7.5688	7.4787	6.8192	6.7410	6.8280	6.3971
Q9VZU7	Ubiquitin carboxyl-terminal hydrolase	Usp5	7.0912	6.8597	6.8825	6.9169	7.0082	6.9856	6.9431	6.9435
