Orthogroup	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt
OG0004334	lcl|NT_033779.5_cds_NP_001285962.1_9568	lcl|NW_020825294.1_cds_XP_026843859.1_9980	lcl|NC_046681.1_cds_XP_015036749.1_12012	lcl|NC_045949.1_cds_XP_032577402.1_3024	lcl|NC_052520.2_cds_XP_016025088.1_3297	lcl|NC_048534.1_cds_XP_034670257.1_19570
OG0004336	lcl|NT_033779.5_cds_NP_001246037.1_9581	lcl|NW_020825294.1_cds_XP_026843670.1_9986	lcl|NC_046681.1_cds_XP_001356167.4_12007	lcl|NC_045949.1_cds_XP_032573894.1_3028	lcl|NC_052520.2_cds_XP_016025092.2_3301	lcl|NC_048534.1_cds_XP_034670259.1_19566
OG0004337	lcl|NT_033779.5_cds_NP_609765.1_9587	lcl|NW_020825294.1_cds_XP_002028369.1_9988	lcl|NC_046681.1_cds_XP_001356168.2_12006	lcl|NC_045949.1_cds_XP_002035934.1_3031	lcl|NC_052520.2_cds_XP_002079571.1_3304	lcl|NC_048534.1_cds_XP_034666826.1_19565
OG0004338	lcl|NT_033779.5_cds_NP_524929.1_9589	lcl|NW_020825294.1_cds_XP_026843750.1_9989	lcl|NC_046681.1_cds_XP_001356169.3_12005	lcl|NC_045949.1_cds_XP_002035935.1_3032	lcl|NC_052520.2_cds_XP_002079572.1_3305	lcl|NC_048534.1_cds_XP_034666825.1_19564
OG0004339	lcl|NT_033779.5_cds_NP_476602.1_9590	lcl|NW_020825294.1_cds_XP_026843751.1_9990	lcl|NC_046681.1_cds_XP_015036760.2_11999	lcl|NC_045949.1_cds_XP_032570531.1_3033	lcl|NC_052520.2_cds_XP_016025093.1_3306	lcl|NC_048534.1_cds_XP_034666579.1_19559
OG0004340	lcl|NT_033779.5_cds_NP_001246038.1_9595	lcl|NW_020825294.1_cds_XP_002028374.1_9995	lcl|NC_046681.1_cds_XP_015036762.1_11998	lcl|NC_045949.1_cds_XP_032574802.1_3035	lcl|NC_052520.2_cds_XP_016025095.1_3309	lcl|NC_048534.1_cds_XP_034666332.1_19558
OG0004341	lcl|NT_033779.5_cds_NP_524930.1_9597	lcl|NW_020825288.1_cds_XP_002013207.1_1702	lcl|NC_046679.1_cds_XP_015037507.2_3377	lcl|NC_045949.1_cds_XP_002035938.1_3037	lcl|NC_052520.2_cds_XP_002079575.1_3311	lcl|NC_048533.1_cds_XP_034663641.1_17423
OG0004342	lcl|NT_033779.5_cds_NP_609767.2_9599	lcl|NW_020825294.1_cds_XP_002028375.1_9996	lcl|NC_046681.1_cds_XP_001356172.2_11996	lcl|NC_045949.1_cds_XP_002035939.1_3038	lcl|NC_052520.2_cds_XP_002079576.1_3312	lcl|NC_048534.1_cds_XP_034666330.1_19557
OG0004343	lcl|NT_033779.5_cds_NP_001260473.1_9600	lcl|NW_020825294.1_cds_XP_002028495.2_9997	lcl|NC_046681.1_cds_XP_001356173.4_11995	lcl|NC_045949.1_cds_XP_002035940.1_3039	lcl|NC_052520.2_cds_XP_002079577.1_3313	lcl|NC_048534.1_cds_XP_034666333.1_19555
OG0004344	lcl|NT_033779.5_cds_NP_723933.1_9603	lcl|NW_020825294.1_cds_XP_002028497.2_9998	lcl|NC_046681.1_cds_XP_002133185.3_11994	lcl|NC_045949.1_cds_XP_002035941.1_3041	lcl|NC_052520.2_cds_XP_016025097.1_3315	lcl|NC_048534.1_cds_XP_034667703.1_19554
OG0004345	lcl|NT_033779.5_cds_NP_609769.2_9607	lcl|NW_020825294.1_cds_XP_002027482.2_10000	lcl|NC_046681.1_cds_XP_001356174.4_11992	lcl|NC_045949.1_cds_XP_002038113.1_3046	lcl|NC_052520.2_cds_XP_002079579.1_3319	lcl|NC_048534.1_cds_XP_034668783.1_19551
OG0004346	lcl|NT_033779.5_cds_NP_523577.1_9609	lcl|NW_020825294.1_cds_XP_002027481.1_10001	lcl|NC_046681.1_cds_XP_001356175.3_11991	lcl|NC_045949.1_cds_XP_002038114.1_3047	lcl|NC_052520.2_cds_XP_016025101.1_3320	lcl|NC_048534.1_cds_XP_034668648.1_19550
OG0004347	lcl|NT_033779.5_cds_NP_001356886.1_9613	lcl|NW_020825294.1_cds_XP_002027479.2_10002	lcl|NC_046681.1_cds_XP_001356176.3_11989	lcl|NC_045949.1_cds_XP_002038116.2_3050	lcl|NC_052520.2_cds_XP_002079583.2_3323	lcl|NC_048534.1_cds_XP_034668417.1_19549
OG0004348	lcl|NT_033779.5_cds_NP_723938.1_9616	lcl|NW_020825294.1_cds_XP_002027477.2_10006	lcl|NC_046681.1_cds_XP_002133187.3_11987	lcl|NC_045949.1_cds_XP_032577182.1_3054	lcl|NC_052520.2_cds_XP_002079588.2_3327	lcl|NC_048534.1_cds_XP_034666823.1_19547
OG0004349	lcl|NT_033779.5_cds_NP_723939.1_9618	lcl|NW_020825294.1_cds_XP_002027476.1_10008	lcl|NC_046681.1_cds_XP_001356180.2_11986	lcl|NC_045949.1_cds_XP_002038120.1_3056	lcl|NC_052520.2_cds_XP_016025105.1_3329	lcl|NC_048534.1_cds_XP_034668370.1_19546
OG0004350	lcl|NT_033779.5_cds_NP_609771.2_9619	lcl|NW_020825294.1_cds_XP_002027475.1_10009	lcl|NC_046681.1_cds_XP_001356181.3_11985	lcl|NC_045949.1_cds_XP_002038121.1_3057	lcl|NC_052520.2_cds_XP_016025106.1_3330	lcl|NC_048534.1_cds_XP_034668369.1_19545
OG0004351	lcl|NT_033779.5_cds_NP_523579.1_9621	lcl|NW_020825294.1_cds_XP_002027472.1_10010	lcl|NC_046681.1_cds_XP_001356182.3_11981	lcl|NC_045949.1_cds_XP_002038122.1_3058	lcl|NC_052520.2_cds_XP_016025107.1_3331	lcl|NC_048534.1_cds_XP_034668157.1_19542
OG0004352	lcl|NT_033779.5_cds_NP_609772.1_9623	lcl|NW_020825294.1_cds_XP_026843284.1_10014	lcl|NC_046681.1_cds_XP_015036768.2_11982	lcl|NC_045949.1_cds_XP_002038123.1_3059	lcl|NC_052520.2_cds_XP_002079591.1_3333	lcl|NC_048534.1_cds_XP_034667482.1_19543
OG0004353	lcl|NT_033779.5_cds_NP_723942.2_9625	lcl|NW_020825294.1_cds_XP_002027470.1_10016	lcl|NC_046681.1_cds_XP_001356178.3_11980	lcl|NC_045949.1_cds_XP_032575352.1_3062	lcl|NC_052520.2_cds_XP_002079593.2_3335	lcl|NC_048534.1_cds_XP_034668158.1_19541
OG0004354	lcl|NT_033779.5_cds_NP_609776.1_9629	lcl|NW_020825294.1_cds_XP_002027467.1_10019	lcl|NC_046681.1_cds_XP_001356185.1_11977	lcl|NC_045949.1_cds_XP_002038128.1_3065	lcl|NC_052520.2_cds_XP_002079597.1_3338	lcl|NC_048534.1_cds_XP_034666910.1_19539
OG0004355	lcl|NT_033779.5_cds_NP_001097165.1_9632	lcl|NW_020825294.1_cds_XP_002027464.1_10022	lcl|NC_046681.1_cds_XP_002133193.2_11973	lcl|NC_045949.1_cds_XP_032582959.1_3066	lcl|NC_052520.2_cds_XP_016025121.1_3345	lcl|NC_048534.1_cds_XP_034667565.1_19537
OG0004356	lcl|NT_033779.5_cds_NP_001260478.1_9633	lcl|NW_020825294.1_cds_XP_026843675.1_10023	lcl|NC_046681.1_cds_XP_015036775.2_11972	lcl|NC_045949.1_cds_XP_032582960.1_3067	lcl|NC_052520.2_cds_XP_016025123.3_3346	lcl|NC_048534.1_cds_XP_034667568.1_19536
OG0004357	lcl|NT_033779.5_cds_NP_723947.1_9638	lcl|NW_020825294.1_cds_XP_002027462.1_10025	lcl|NC_046681.1_cds_XP_001356186.4_11970	lcl|NC_045949.1_cds_XP_002038131.1_3069	lcl|NC_052520.2_cds_XP_016025124.1_3347	lcl|NC_048534.1_cds_XP_034667567.1_19534
OG0004358	lcl|NT_033779.5_cds_NP_523580.1_9640	lcl|NW_020825294.1_cds_XP_026843671.1_10026	lcl|NC_046681.1_cds_XP_002133194.2_11963	lcl|NC_045949.1_cds_XP_032582957.1_3070	lcl|NC_052520.2_cds_XP_016025111.1_3349	lcl|NC_048534.1_cds_XP_034667561.1_19532
OG0004359	lcl|NT_033779.5_cds_NP_001285973.1_9643	lcl|NW_020825294.1_cds_XP_026843637.1_10028	lcl|NC_046681.1_cds_XP_015036777.2_11962	lcl|NC_045949.1_cds_XP_032582083.1_3071	lcl|NC_052520.2_cds_XP_016025127.1_3350	lcl|NC_048534.1_cds_XP_034666265.1_19531
OG0004360	lcl|NT_033779.5_cds_NP_476865.1_9645	lcl|NW_020825294.1_cds_XP_026843636.1_10029	lcl|NC_046681.1_cds_XP_001356188.2_11960	lcl|NC_045949.1_cds_XP_002038133.1_3072	lcl|NC_052520.2_cds_XP_016025126.1_3351	lcl|NC_048534.1_cds_XP_034666256.1_19529
OG0004361	lcl|NT_033779.5_cds_NP_001285975.1_9648	lcl|NW_020825294.1_cds_XP_026843255.1_10033	lcl|NC_046681.1_cds_XP_033235930.1_11957	lcl|NC_045949.1_cds_XP_032583146.1_3073	lcl|NC_052520.2_cds_XP_016025129.1_3352	lcl|NC_048534.1_cds_XP_034666258.1_19524
OG0004362	lcl|NT_033779.5_cds_NP_609777.1_9650	lcl|NW_020825294.1_cds_XP_002023287.1_10034	lcl|NC_046681.1_cds_XP_001356190.2_11955	lcl|NC_045949.1_cds_XP_032579859.1_3076	lcl|NC_052520.2_cds_XP_002079604.2_3355	lcl|NC_048534.1_cds_XP_034666756.1_19522
OG0004363	lcl|NT_033779.5_cds_NP_723952.2_9655	lcl|NW_020825294.1_cds_XP_002023281.2_10039	lcl|NC_046681.1_cds_XP_033235567.1_11939	lcl|NC_045949.1_cds_XP_002038138.2_3079	lcl|NC_052520.2_cds_XP_016025136.2_3357	lcl|NC_048534.1_cds_XP_034666081.1_19513
OG0004364	lcl|NT_033779.5_cds_NP_723954.1_9663	lcl|NW_020825324.1_cds_XP_026846564.1_14449	lcl|NC_046683.1_cds_XP_002134259.2_18587	lcl|NC_045949.1_cds_XP_002038139.1_3086	lcl|NC_052520.2_cds_XP_016025140.1_3369	lcl|NC_048530.1_cds_XP_034656527.1_2877
OG0004365	lcl|NT_033779.5_cds_NP_609780.1_9667	lcl|NW_020825294.1_cds_XP_026843087.1_9156	lcl|NC_046681.1_cds_XP_033235465.1_13115	lcl|NC_045949.1_cds_XP_002038141.2_3090	lcl|NC_052520.2_cds_XP_039154416.1_3373	lcl|NC_048534.1_cds_XP_034670340.1_18335
OG0004366	lcl|NT_033779.5_cds_NP_001334740.1_9671	lcl|NW_020825294.1_cds_XP_026843089.1_9153	lcl|NC_046681.1_cds_XP_033235467.1_13117	lcl|NC_045949.1_cds_XP_032574068.1_3091	lcl|NC_052520.2_cds_XP_044779852.1_3374	lcl|NC_048534.1_cds_XP_034670341.1_18336
OG0004367	lcl|NT_033779.5_cds_NP_609781.1_9672	lcl|NW_020825294.1_cds_XP_002018773.1_9152	lcl|NC_046681.1_cds_XP_001357384.1_13118	lcl|NC_045949.1_cds_XP_032573952.1_3092	lcl|NC_052520.2_cds_XP_002079610.2_3375	lcl|NC_048534.1_cds_XP_034668291.1_18337
OG0004368	lcl|NT_033779.5_cds_NP_476633.1_9675	lcl|NW_020825294.1_cds_XP_026843372.1_9149	lcl|NC_046681.1_cds_XP_015035460.2_13119	lcl|NC_045949.1_cds_XP_002038143.1_3093	lcl|NC_052520.2_cds_XP_016025153.1_3376	lcl|NC_048534.1_cds_XP_034668604.1_18338
OG0004369	lcl|NT_033779.5_cds_NP_609782.2_9679	lcl|NW_020825298.1_cds_XP_002020900.1_10398	lcl|NC_046681.1_cds_XP_001357137.2_16296	lcl|NC_045949.1_cds_XP_002038144.1_3094	lcl|NC_052520.2_cds_XP_002079612.1_3378	lcl|NC_048534.1_cds_XP_034666422.1_20732
OG0004370	lcl|NT_033779.5_cds_NP_476605.1_9680	lcl|NW_020825298.1_cds_XP_002020901.2_10397	lcl|NC_046681.1_cds_XP_001357136.1_16297	lcl|NC_045949.1_cds_XP_032577450.1_3095	lcl|NC_052520.2_cds_XP_002079613.1_3380	lcl|NC_048534.1_cds_XP_034666565.1_20731
OG0004371	lcl|NT_033779.5_cds_NP_001246041.1_9685	lcl|NW_020825298.1_cds_XP_002020903.1_10396	lcl|NC_046681.1_cds_XP_033235393.1_16299	lcl|NC_045949.1_cds_XP_002038148.1_3098	lcl|NC_052520.2_cds_XP_039154333.1_3384	lcl|NC_048534.1_cds_XP_034668768.1_20729
OG0004372	lcl|NT_033779.5_cds_NP_652070.1_9686	lcl|NW_020825298.1_cds_XP_002020902.2_10395	lcl|NC_046681.1_cds_XP_001357133.3_16300	lcl|NC_045949.1_cds_XP_002038149.1_3099	lcl|NC_052520.2_cds_XP_002079617.1_3385	lcl|NC_048534.1_cds_XP_034668767.1_20728
OG0004373	lcl|NT_033779.5_cds_NP_523581.1_9688	lcl|NW_020825298.1_cds_XP_002020905.1_10394	lcl|NC_046681.1_cds_XP_001357132.2_16301	lcl|NC_045949.1_cds_XP_002038150.1_3100	lcl|NC_052520.2_cds_XP_002079618.1_3386	lcl|NC_048534.1_cds_XP_034669024.1_20727
OG0004374	lcl|NT_033779.5_cds_NP_609786.2_9690	lcl|NW_020825298.1_cds_XP_002020906.1_10393	lcl|NC_046681.1_cds_XP_002132481.1_16302	lcl|NC_045949.1_cds_XP_002038151.1_3101	lcl|NC_052520.2_cds_XP_002079619.1_3387	lcl|NC_048534.1_cds_XP_034669023.1_20726
OG0004375	lcl|NT_033779.5_cds_NP_609787.2_9691	lcl|NW_020825298.1_cds_XP_026844164.1_10392	lcl|NC_046681.1_cds_XP_001357131.3_16303	lcl|NC_045949.1_cds_XP_002038152.1_3102	lcl|NC_052520.2_cds_XP_002079620.1_3388	lcl|NC_048534.1_cds_XP_034669030.1_20723
OG0004376	lcl|NT_033779.5_cds_NP_609788.1_9692	lcl|NW_020825298.1_cds_XP_026843963.1_10391	lcl|NC_046681.1_cds_XP_001357130.3_16304	lcl|NC_045949.1_cds_XP_002038153.1_3103	lcl|NC_052520.2_cds_XP_016025158.1_3389	lcl|NC_048534.1_cds_XP_034669019.1_20724
OG0004377	lcl|NT_033779.5_cds_NP_609789.1_9693	lcl|NW_020825298.1_cds_XP_002020909.1_10390	lcl|NC_046681.1_cds_XP_001357129.1_16305	lcl|NC_045949.1_cds_XP_002038154.1_3104	lcl|NC_052520.2_cds_XP_016025159.1_3390	lcl|NC_048534.1_cds_XP_034669026.1_20722
OG0004378	lcl|NT_033779.5_cds_NP_599132.2_9694	lcl|NW_020825298.1_cds_XP_002020910.1_10389	lcl|NC_046681.1_cds_XP_001357128.1_16306	lcl|NC_045949.1_cds_XP_032583465.1_3105	lcl|NC_052520.2_cds_XP_002079623.2_3391	lcl|NC_048534.1_cds_XP_034669022.1_20721
OG0004379	lcl|NT_033779.5_cds_NP_477068.1_9696	lcl|NW_020825298.1_cds_XP_002020911.1_10388	lcl|NC_046681.1_cds_XP_001357127.2_16307	lcl|NC_045949.1_cds_XP_002038156.2_3107	lcl|NC_052520.2_cds_XP_016025161.1_3393	lcl|NC_048534.1_cds_XP_034669027.1_20719
OG0004380	lcl|NT_033779.5_cds_NP_476942.1_9700	lcl|NW_020825298.1_cds_XP_002020913.1_10386	lcl|NC_046681.1_cds_XP_001357125.3_16309	lcl|NC_045949.1_cds_XP_032583463.1_3109	lcl|NC_052520.2_cds_XP_016025162.1_3396	lcl|NC_048534.1_cds_XP_034669020.1_20717
OG0004381	lcl|NT_033779.5_cds_NP_609790.1_9705	lcl|NW_020825298.1_cds_XP_002020914.1_10385	lcl|NC_046681.1_cds_XP_001357124.4_16310	lcl|NC_045949.1_cds_XP_002038159.2_3111	lcl|NC_052520.2_cds_XP_002079627.1_3400	lcl|NC_048534.1_cds_XP_034669873.1_19684
OG0004382	lcl|NT_033779.5_cds_NP_524939.1_9706	lcl|NW_020825298.1_cds_XP_002020915.1_10384	lcl|NC_046681.1_cds_XP_001357123.2_16311	lcl|NC_045949.1_cds_XP_002038160.1_3112	lcl|NC_052520.2_cds_XP_002079628.1_3401	lcl|NC_048534.1_cds_XP_034669871.1_19685
OG0004383	lcl|NT_033779.5_cds_NP_001285978.1_9711	lcl|NW_020825298.1_cds_XP_026844013.1_10866	lcl|NC_046681.1_cds_XP_002132827.2_15720	lcl|NC_045949.1_cds_XP_002038165.1_3116	lcl|NC_052520.2_cds_XP_002079633.1_3405	lcl|NC_048534.1_cds_XP_034666858.1_21592
OG0004384	lcl|NT_033779.5_cds_NP_001137828.1_9712	lcl|NW_020825298.1_cds_XP_026844011.1_10865	lcl|NC_046681.1_cds_XP_002132828.2_15721	lcl|NC_045949.1_cds_XP_002038166.1_3117	lcl|NC_052520.2_cds_XP_002079634.2_3406	lcl|NC_048534.1_cds_XP_034667969.1_21593
OG0004385	lcl|NT_033779.5_cds_NP_523583.2_9713	lcl|NW_020825298.1_cds_XP_026844139.1_10862	lcl|NC_046681.1_cds_XP_001356906.4_15722	lcl|NC_045949.1_cds_XP_032583599.1_3118	lcl|NC_052520.2_cds_XP_016025168.2_3407	lcl|NC_048534.1_cds_XP_034666852.1_21594
OG0004386	lcl|NT_033779.5_cds_NP_609791.1_9717	lcl|NW_020825298.1_cds_XP_002015313.1_10861	lcl|NC_046681.1_cds_XP_001356907.1_15723	lcl|NC_045949.1_cds_XP_002038168.1_3120	lcl|NC_052520.2_cds_XP_016025169.1_3408	lcl|NC_048534.1_cds_XP_034668377.1_21600
OG0004387	lcl|NT_033779.5_cds_NP_609792.1_9718	lcl|NW_020825298.1_cds_XP_002015314.1_10860	lcl|NC_046681.1_cds_XP_001356908.3_15724	lcl|NC_045949.1_cds_XP_002038169.1_3121	lcl|NC_052520.2_cds_XP_002079636.1_3409	lcl|NC_048534.1_cds_XP_034668017.1_21601
OG0004388	lcl|NT_033779.5_cds_NP_609793.2_9720	lcl|NW_020825298.1_cds_XP_002015317.1_10856	lcl|NC_046681.1_cds_XP_001356909.3_15727	lcl|NC_045949.1_cds_XP_002038170.1_3122	lcl|NC_052520.2_cds_XP_016025170.1_3410	lcl|NC_048534.1_cds_XP_034668766.1_21602
OG0004389	lcl|NT_033779.5_cds_NP_609794.1_9722	lcl|NW_020825298.1_cds_XP_026844533.1_10854	lcl|NC_046681.1_cds_XP_015036295.2_15728	lcl|NC_045949.1_cds_XP_002038815.1_3125	lcl|NC_052520.2_cds_XP_016025172.1_3411	lcl|NC_048534.1_cds_XP_034670253.1_21603
OG0004390	lcl|NT_033779.5_cds_NP_723971.1_9737	lcl|NW_020825298.1_cds_XP_026844798.1_10847	lcl|NC_046681.1_cds_XP_033236003.1_15738	lcl|NC_045949.1_cds_XP_032578854.1_3133	lcl|NC_052520.2_cds_XP_016025176.1_3423	lcl|NC_048534.1_cds_XP_034669641.1_21607
OG0004391	lcl|NT_033779.5_cds_NP_609796.1_9744	lcl|NW_020825298.1_cds_XP_026844467.1_10839	lcl|NC_046681.1_cds_XP_015036300.2_15747	lcl|NC_045949.1_cds_XP_002038825.2_3137	lcl|NC_052520.2_cds_XP_039154454.1_3429	lcl|NC_048534.1_cds_XP_034669631.1_21613
OG0004392	lcl|NT_033779.5_cds_NP_723977.1_9748	lcl|NW_020825298.1_cds_XP_002015328.1_10838	lcl|NC_046681.1_cds_XP_001356917.2_15750	lcl|NC_045949.1_cds_XP_002038826.1_3143	lcl|NC_052520.2_cds_XP_002079645.1_3434	lcl|NC_048534.1_cds_XP_034668727.1_21616
OG0004393	lcl|NT_033779.5_cds_NP_609797.1_9749	lcl|NW_020825298.1_cds_XP_002015329.1_10837	lcl|NC_046681.1_cds_XP_001356918.2_15751	lcl|NC_045949.1_cds_XP_002038827.1_3144	lcl|NC_052520.2_cds_XP_002079646.1_3435	lcl|NC_048534.1_cds_XP_034668726.1_21617
OG0004394	lcl|NT_033779.5_cds_NP_001137829.1_9751	lcl|NW_020825298.1_cds_XP_026844861.1_10832	lcl|NC_046681.1_cds_XP_033236765.1_15752	lcl|NC_045949.1_cds_XP_032583523.1_3145	lcl|NC_052520.2_cds_XP_016025182.1_3436	lcl|NC_048534.1_cds_XP_034668722.1_21618
OG0004395	lcl|NT_033779.5_cds_NP_723979.1_9752	lcl|NW_020825298.1_cds_XP_002015331.1_10835	lcl|NC_046681.1_cds_XP_001356920.2_15753	lcl|NC_045949.1_cds_XP_002038829.1_3146	lcl|NC_052520.2_cds_XP_039154380.1_3437	lcl|NC_048534.1_cds_XP_034668724.1_21619
OG0004396	lcl|NT_033779.5_cds_NP_609799.1_9753	lcl|NW_020825298.1_cds_XP_002015332.1_10834	lcl|NC_046681.1_cds_XP_001356921.3_15754	lcl|NC_045949.1_cds_XP_002038830.1_3147	lcl|NC_052520.2_cds_XP_002079649.1_3438	lcl|NC_048534.1_cds_XP_034668723.1_21620
OG0004397	lcl|NT_033779.5_cds_NP_001137830.2_9757	lcl|NW_020825298.1_cds_XP_026844447.1_10830	lcl|NC_046681.1_cds_XP_033236766.1_15759	lcl|NC_045949.1_cds_XP_032578768.1_3154	lcl|NC_052520.2_cds_XP_016025185.1_3443	lcl|NC_048534.1_cds_XP_034668699.1_21622
OG0004398	lcl|NT_033779.5_cds_NP_476572.1_9760	lcl|NW_020825298.1_cds_XP_002015335.1_10829	lcl|NC_046681.1_cds_XP_001356923.3_15761	lcl|NC_045949.1_cds_XP_002038835.1_3155	lcl|NC_052520.2_cds_XP_002079653.1_3445	lcl|NC_048534.1_cds_XP_034668271.1_21623
OG0004399	lcl|NT_033779.5_cds_NP_477011.1_9768	lcl|NW_020825298.1_cds_XP_002015339.2_10825	lcl|NC_046681.1_cds_XP_015036305.1_15764	lcl|NC_045949.1_cds_XP_032583175.1_3159	lcl|NC_052520.2_cds_XP_016025191.1_3450	lcl|NC_048534.1_cds_XP_034666665.1_21627
OG0004400	lcl|NT_033779.5_cds_NP_001188822.1_9773	lcl|NW_020825298.1_cds_XP_026844506.1_11563	lcl|NC_046681.1_cds_XP_015035953.1_14855	lcl|NC_045949.1_cds_XP_032583178.1_3162	lcl|NC_052520.2_cds_XP_016025195.1_3452	lcl|NC_048534.1_cds_XP_034668265.1_19697
OG0004401	lcl|NT_033779.5_cds_NP_477164.1_9774	lcl|NW_020825298.1_cds_XP_026844505.1_11564	lcl|NC_046681.1_cds_XP_001356548.1_14854	lcl|NC_045949.1_cds_XP_002038843.1_3163	lcl|NC_052520.2_cds_XP_016025196.1_3453	lcl|NC_048534.1_cds_XP_034668262.1_19698
OG0004402	lcl|NT_033779.5_cds_NP_477176.1_9776	lcl|NW_020825298.1_cds_XP_026844909.1_11565	lcl|NC_046681.1_cds_XP_001356547.1_14853	lcl|NC_045949.1_cds_XP_002038844.1_3164	lcl|NC_052520.2_cds_XP_016025197.1_3454	lcl|NC_048534.1_cds_XP_034666294.1_19699
OG0004403	lcl|NT_033779.5_cds_NP_723992.1_9780	lcl|NW_020825298.1_cds_XP_002014753.1_11567	lcl|NC_046681.1_cds_XP_001356546.2_14850	lcl|NC_045949.1_cds_XP_002038845.1_3166	lcl|NC_052520.2_cds_XP_002079663.1_3456	lcl|NC_048534.1_cds_XP_034666291.1_19701
OG0004404	lcl|NT_033779.5_cds_NP_723994.2_9782	lcl|NW_020825298.1_cds_XP_002014752.1_11568	lcl|NC_046681.1_cds_XP_001356545.2_14849	lcl|NC_045949.1_cds_XP_002038847.1_3168	lcl|NC_052520.2_cds_XP_002079665.2_3461	lcl|NC_048534.1_cds_XP_034668021.1_19702
OG0004405	lcl|NT_033779.5_cds_NP_609803.1_9783	lcl|NW_020825298.1_cds_XP_002014751.1_11569	lcl|NC_046681.1_cds_XP_001356544.1_14848	lcl|NC_045949.1_cds_XP_002038848.1_3169	lcl|NC_052520.2_cds_XP_002079666.1_3462	lcl|NC_048534.1_cds_XP_034668023.1_19703
OG0004406	lcl|NT_033779.5_cds_NP_609804.1_9784	lcl|NW_020825298.1_cds_XP_026844094.1_11570	lcl|NC_046681.1_cds_XP_001356543.2_14847	lcl|NC_045949.1_cds_XP_002038849.1_3170	lcl|NC_052520.2_cds_XP_002079667.1_3463	lcl|NC_048534.1_cds_XP_034668022.1_19704
OG0004407	lcl|NT_033779.5_cds_NP_609805.1_9786	lcl|NW_020825298.1_cds_XP_002014749.1_11571	lcl|NC_046681.1_cds_XP_001356542.2_14846	lcl|NC_045949.1_cds_XP_002038850.2_3171	lcl|NC_052520.2_cds_XP_002079668.2_3464	lcl|NC_048534.1_cds_XP_034666663.1_19705
OG0004408	lcl|NT_033779.5_cds_NP_723996.1_9787	lcl|NW_020825298.1_cds_XP_002014747.2_11572	lcl|NC_046681.1_cds_XP_002132615.4_14845	lcl|NC_045949.1_cds_XP_002038851.1_3172	lcl|NC_052520.2_cds_XP_016025204.1_3465	lcl|NC_048534.1_cds_XP_034666662.1_19706
OG0004409	lcl|NT_033779.5_cds_NP_609806.1_9788	lcl|NW_020825298.1_cds_XP_002014745.1_11573	lcl|NC_046681.1_cds_XP_001356540.2_14844	lcl|NC_045949.1_cds_XP_002038852.1_3173	lcl|NC_052520.2_cds_XP_002079670.1_3466	lcl|NC_048534.1_cds_XP_034670249.1_19707
OG0004410	lcl|NT_033779.5_cds_NP_609807.1_9789	lcl|NW_020825298.1_cds_XP_002014744.1_11574	lcl|NC_046681.1_cds_XP_001356539.1_14843	lcl|NC_045949.1_cds_XP_002038853.1_3174	lcl|NC_052520.2_cds_XP_002079671.1_3467	lcl|NC_048534.1_cds_XP_034670252.1_19708
OG0004411	lcl|NT_033779.5_cds_NP_001260513.1_9792	lcl|NW_020825298.1_cds_XP_002014742.2_11575	lcl|NC_046681.1_cds_XP_033235462.1_14842	lcl|NC_045949.1_cds_XP_002038854.2_3175	lcl|NC_052520.2_cds_XP_002079672.3_3468	lcl|NC_048534.1_cds_XP_034670251.1_19709
OG0004412	lcl|NT_033779.5_cds_NP_523586.1_9799	lcl|NW_020825298.1_cds_XP_002014741.1_11576	lcl|NC_046681.1_cds_XP_015035949.2_14840	lcl|NC_045949.1_cds_XP_002038856.1_3176	lcl|NC_052520.2_cds_XP_016025205.1_3469	lcl|NC_048534.1_cds_XP_034668176.1_19710
OG0004413	lcl|NT_033779.5_cds_NP_609809.1_9801	lcl|NW_020825298.1_cds_XP_002014740.2_11577	lcl|NC_046681.1_cds_XP_033235463.1_14839	lcl|NC_045949.1_cds_XP_032572339.1_3177	lcl|NC_052520.2_cds_XP_002079674.1_3470	lcl|NC_048534.1_cds_XP_034668178.1_19712
OG0004414	lcl|NT_033779.5_cds_NP_723999.1_9803	lcl|NW_020825298.1_cds_XP_026844808.1_11579	lcl|NC_046681.1_cds_XP_015035927.2_14793	lcl|NC_045949.1_cds_XP_032583709.1_3178	lcl|NC_052520.2_cds_XP_039147045.1_3471	lcl|NC_048534.1_cds_XP_034669944.1_19713
OG0004415	lcl|NT_033779.5_cds_NP_477154.1_9824	lcl|NW_020825298.1_cds_XP_002014738.2_11585	lcl|NC_046681.1_cds_XP_001356535.3_14792	lcl|NC_045949.1_cds_XP_002038859.1_3217	lcl|NC_052520.2_cds_XP_002079677.1_3505	lcl|NC_048534.1_cds_XP_034669975.1_19748
OG0004416	lcl|NT_033779.5_cds_NP_609812.1_9834	lcl|NW_020825298.1_cds_XP_002014733.2_11591	lcl|NC_046681.1_cds_XP_001356532.4_14784	lcl|NC_045949.1_cds_XP_002038864.1_3222	lcl|NC_052520.2_cds_XP_016025243.1_3510	lcl|NC_048534.1_cds_XP_034669973.1_19755
